日期,strategy,benchmark,excess_return,rebalance
2023-12-13,1.2049204770075324,1.1609441130944005,0.043976363913131866,False
2023-12-14,1.2168848801421877,1.162243053375621,0.0546418267665667,False
2023-12-15,1.2215991829449084,1.1624108331619452,0.05918834978296328,False
2023-12-18,1.2186065823448,1.1621023348451556,0.056504247499644444,False
2023-12-19,1.221062195994339,1.1627626294881093,0.058299566506229805,False
2023-12-20,1.22125841053824,1.1622971758873386,0.05896123465090142,False
2023-12-21,1.222800178125567,1.1633200913587998,0.059480086766767304,False
2023-12-22,1.2240922988403025,1.1643700680861198,0.059722230754182704,False
2023-12-25,1.2247562779561423,1.1656852451208555,0.05907103283528681,False
2023-12-26,1.2278555312406303,1.1657772533907753,0.06207827784985498,False
2023-12-27,1.2341132760746354,1.1669571241462173,0.06715615192841806,False
2023-12-28,1.2393163833921097,1.168883885563361,0.07043249782874872,False
2023-12-29,1.2341734140321845,1.1695712414621737,0.06460217257001077,False
2024-01-02,1.2309894353238933,1.1695333557039715,0.06145607961992172,False
2024-01-03,1.22260883830184,1.169278979898899,0.05332985840294113,False
2024-01-04,1.2209997896099452,1.1688189385493002,0.05218085106064496,False
2024-01-05,1.2200069471461905,1.1694142861781929,0.05059266096799764,False
2024-01-08,1.2214901798472286,1.168521264734854,0.05296891511237467,False
2024-01-09,1.2205184033555363,1.1694521719363953,0.05106623141914102,False
2024-01-10,1.2207083904810847,1.1690949633590595,0.05161342712202521,False
2024-01-11,1.2227441410435953,1.1697660825043568,0.05297805853923854,False
2024-01-12,1.2246690606009976,1.169517118950456,0.05515194165054149,False
2024-01-15,1.2274921163031056,1.1699988093047422,0.057493306998363414,False
2024-01-16,1.221915622210837,1.1702044748492686,0.051711147361568344,False
2024-01-17,1.2058213167143816,1.1684996157301666,0.037321700984215056,False
2024-01-18,1.210661391063735,1.1689867183356244,0.04167467272811054,False
2024-01-19,1.2172436736466858,1.1697660825043568,0.04747759114232908,False
2024-01-22,1.2138748102960917,1.1682181786692356,0.04565663162685607,False
2024-01-23,1.2187615956103832,1.16912743686609,0.04963415874429322,False
